anio,municipio,temporada,mes,nomcultivo,sembrada
2023,Emiliano Zapata,Norte,Diciembre,Arroz palay,480
2023,Emiliano Zapata,Norte,Diciembre,Chile verde,59
2023,Emiliano Zapata,Norte,Diciembre,Frijol,152
2023,Emiliano Zapata,Norte,Diciembre,Limón,12
2023,Emiliano Zapata,Norte,Diciembre,Maíz grano,2707
2023,Emiliano Zapata,Norte,Diciembre,Naranja,8
2023,Emiliano Zapata,Norte,Diciembre,Sandía,142
2023,Emiliano Zapata,Norte,Diciembre,Sorgo grano,15
2023,Emiliano Zapata,Norte,Diciembre,Tomate rojo (jitomate),5.5
2023,Tenosique,Norte,Enero,Cacao,34.9
2023,Tenosique,Norte,Enero,Chile verde,33
2023,Tenosique,Norte,Enero,Frijol,77
2023,Tenosique,Norte,Enero,Maíz grano,1644
2023,Tenosique,Norte,Enero,Mango,60
2023,Tenosique,Norte,Enero,Sandía,23
2023,Tenosique,Norte,Enero,Sorgo grano,293
2023,Tenosique,Norte,Enero,Tomate rojo (jitomate),5
2023,Tenosique,Norte,Febrero,Cacao,34.9
2023,Tenosique,Norte,Febrero,Chile verde,52
2023,Tenosique,Norte,Febrero,Frijol,92
2023,Tenosique,Norte,Febrero,Maíz grano,2495
2023,Tenosique,Norte,Febrero,Mango,60
2023,Tenosique,Norte,Febrero,Sandía,34
2023,Tenosique,Norte,Febrero,Sorgo grano,293
2023,Tenosique,Norte,Febrero,Tomate rojo (jitomate),7.5
2023,Tenosique,Seca,Marzo,Cacao,34.9
2023,Tenosique,Seca,Marzo,Chile verde,52
2023,Tenosique,Seca,Marzo,Frijol,101
2023,Tenosique,Seca,Marzo,Maíz grano,2770
2023,Tenosique,Seca,Marzo,Mango,60
2023,Tenosique,Seca,Marzo,Sandía,37
2023,Tenosique,Seca,Marzo,Sorgo grano,293
2023,Tenosique,Seca,Marzo,Tomate rojo (jitomate),7.5
2023,Tenosique,Seca,Abril,Cacao,52
2023,Tenosique,Seca,Abril,Chile verde,36
2023,Tenosique,Seca,Abril,Frijol,101
2023,Tenosique,Seca,Abril,Maíz grano,2770
2023,Tenosique,Seca,Abril,Mango,60
2023,Tenosique,Seca,Abril,Sandía,37
2023,Tenosique,Seca,Abril,Tomate rojo (jitomate),7.5
2023,Tenosique,Seca,Mayo,Cacao,34.9
2023,Tenosique,Seca,Mayo,Chile verde,52
2023,Tenosique,Seca,Mayo,Frijol,101
2023,Tenosique,Seca,Mayo,Maíz grano,3037
2023,Tenosique,Seca,Mayo,Mango,60
2023,Tenosique,Seca,Mayo,Sandía,41
2023,Tenosique,Seca,Mayo,Tomate rojo (jitomate),7.5
2023,Tenosique,Temporal,Junio,Cacao,34.9
2023,Tenosique,Temporal,Junio,Chile verde,52
2023,Tenosique,Temporal,Junio,Frijol,101
2023,Tenosique,Temporal,Junio,Maíz grano,3895
2023,Tenosique,Temporal,Junio,Mango,60
2023,Tenosique,Temporal,Junio,Sandía,43
2023,Tenosique,Temporal,Junio,Tomate rojo (jitomate),7.5
2023,Tenosique,Temporal,Julio,Cacao,34.9
2023,Tenosique,Temporal,Julio,Chile verde,52
2023,Tenosique,Temporal,Julio,Frijol,101
2023,Tenosique,Temporal,Julio,Maíz grano,5387
2023,Tenosique,Temporal,Julio,Mango,60
2023,Tenosique,Temporal,Julio,Sandía,46
2023,Tenosique,Temporal,Julio,Tomate rojo (jitomate),7.5
2023,Tenosique,Temporal,Agosto,Cacao,34.9
2023,Tenosique,Temporal,Agosto,Chile verde,52
2023,Tenosique,Temporal,Agosto,Frijol,101
2023,Tenosique,Temporal,Agosto,Maíz grano,6928
2023,Tenosique,Temporal,Agosto,Mango,60
2023,Tenosique,Temporal,Agosto,Sandía,46
2023,Tenosique,Temporal,Agosto,Tomate rojo (jitomate),7.5
2023,Tenosique,Temporal,Septiembre,Cacao,34.9
2023,Tenosique,Temporal,Septiembre,Chile verde,52
2023,Tenosique,Temporal,Septiembre,Frijol,101
2023,Tenosique,Temporal,Septiembre,Maíz grano,7053
2023,Tenosique,Temporal,Septiembre,Mango,60
2023,Tenosique,Temporal,Septiembre,Sandía,48
2023,Tenosique,Temporal,Septiembre,Tomate rojo (jitomate),7.5
2023,Tenosique,Norte,Octubre,Cacao,34.9
2023,Tenosique,Norte,Octubre,Chile verde,52
2023,Tenosique,Norte,Octubre,Frijol,101
2023,Tenosique,Norte,Octubre,Maíz grano,7053
2023,Tenosique,Norte,Octubre,Mango,60
2023,Tenosique,Norte,Octubre,Sandía,48
2023,Tenosique,Norte,Octubre,Tomate rojo (jitomate),7.5
2023,Tenosique,Norte,Noviembre,Cacao,34.9
2023,Tenosique,Norte,Noviembre,Chile verde,52
2023,Tenosique,Norte,Noviembre,Frijol,101
2023,Tenosique,Norte,Noviembre,Maíz grano,7053
2023,Tenosique,Norte,Noviembre,Mango,60
2023,Tenosique,Norte,Noviembre,Sandía,48
2023,Tenosique,Norte,Noviembre,Tomate rojo (jitomate),7.5
2023,Tenosique,Norte,Diciembre,Cacao,34.9
2023,Tenosique,Norte,Diciembre,Chile verde,52
2023,Tenosique,Norte,Diciembre,Frijol,101
2023,Tenosique,Norte,Diciembre,Maíz grano,7053
2023,Tenosique,Norte,Diciembre,Mango,60
2023,Tenosique,Norte,Diciembre,Sandía,48
2023,Tenosique,Norte,Diciembre,Tomate rojo (jitomate),7.5
2024,Jonuta,Norte,Enero,Chile verde,68
2024,Jonuta,Norte,Enero,Frijol,66
2024,Jonuta,Norte,Enero,Limón,5
2024,Jonuta,Norte,Enero,Maíz grano,853
2024,Jonuta,Norte,Enero,Mango,10
2024,Jonuta,Norte,Enero,Tomate rojo (jitomate),8
2024,Jonuta,Norte,Febrero,Chile verde,97
2024,Jonuta,Norte,Febrero,Frijol,181
2024,Jonuta,Norte,Febrero,Limón,5
2024,Jonuta,Norte,Febrero,Maíz grano,2722
2024,Jonuta,Norte,Febrero,Mango,10
2024,Jonuta,Norte,Febrero,Tomate rojo (jitomate),12
2024,Jonuta,Seca,Marzo,Chile verde,118
2024,Jonuta,Seca,Marzo,Frijol,210
2024,Jonuta,Seca,Marzo,Limón,5
2024,Jonuta,Seca,Marzo,Maíz grano,2883
2024,Jonuta,Seca,Marzo,Mango,10
2024,Jonuta,Seca,Marzo,Tomate rojo (jitomate),14
2024,Jonuta,Seca,Abril,Chile verde,118
2024,Jonuta,Seca,Abril,Frijol,210
2024,Jonuta,Seca,Abril,Limón,5
2024,Jonuta,Seca,Abril,Maíz grano,2883
2024,Jonuta,Seca,Abril,Mango,10
2024,Jonuta,Seca,Abril,Tomate rojo (jitomate),14
2024,Jonuta,Seca,Mayo,Chile verde,118
2024,Jonuta,Seca,Mayo,Frijol,210
2024,Jonuta,Seca,Mayo,Limón,5
2024,Jonuta,Seca,Mayo,Maíz grano,2883
2024,Jonuta,Seca,Mayo,Mango,10
2024,Jonuta,Seca,Mayo,Tomate rojo (jitomate),14
2024,Jonuta,Temporal,Junio,Chile verde,145
2024,Jonuta,Temporal,Junio,Frijol,210
2024,Jonuta,Temporal,Junio,Limón,5
2024,Jonuta,Temporal,Junio,Maíz grano,3509
2024,Jonuta,Temporal,Junio,Mango,10
2024,Jonuta,Temporal,Junio,Tomate rojo (jitomate),14
2024,Jonuta,Temporal,Julio,Chile verde,221
2024,Jonuta,Temporal,Julio,Frijol,210
2024,Jonuta,Temporal,Julio,Limón,5
2024,Jonuta,Temporal,Julio,Maíz grano,5538
2024,Jonuta,Temporal,Julio,Mango,10
2024,Jonuta,Temporal,Julio,Tomate rojo (jitomate),14
2024,Jonuta,Temporal,Agosto,Chile verde,292
2024,Jonuta,Temporal,Agosto,Frijol,210
2024,Jonuta,Temporal,Agosto,Limón,5
2024,Jonuta,Temporal,Agosto,Maíz grano,5749
2024,Jonuta,Temporal,Agosto,Mango,10
2024,Jonuta,Temporal,Agosto,Tomate rojo (jitomate),14
2024,Jonuta,Temporal,Septiembre,Chile verde,296
2024,Jonuta,Temporal,Septiembre,Frijol,210
2024,Jonuta,Temporal,Septiembre,Limón,5
2024,Jonuta,Temporal,Septiembre,Maíz grano,5757
2024,Jonuta,Temporal,Septiembre,Mango,10
2024,Jonuta,Temporal,Septiembre,Tomate rojo (jitomate),14
2024,Balancán,Norte,Enero,Chile verde,44
2024,Balancán,Norte,Enero,Frijol,172
2024,Balancán,Norte,Enero,Maíz grano,5483
2024,Balancán,Norte,Enero,Naranja,10
2024,Balancán,Norte,Enero,Papaya,78
2024,Balancán,Norte,Enero,Sandía,373
2024,Balancán,Norte,Enero,Sorgo grano,100
2024,Balancán,Norte,Enero,Tomate rojo (jitomate),8.5
2024,Balancán,Norte,Febrero,Chile verde,74
2024,Balancán,Norte,Febrero,Frijol,410
2024,Balancán,Norte,Febrero,Maíz grano,8978
2024,Balancán,Norte,Febrero,Naranja,10
2024,Balancán,Norte,Febrero,Papaya,78
2024,Balancán,Norte,Febrero,Sandía,438
2024,Balancán,Norte,Febrero,Sorgo grano,100
2024,Balancán,Norte,Febrero,Tomate rojo (jitomate),10
2024,Balancán,Seca,Marzo,Chile verde,90
2024,Balancán,Seca,Marzo,Frijol,435
2024,Balancán,Seca,Marzo,Maíz grano,9086
2024,Balancán,Seca,Marzo,Naranja,10
2024,Balancán,Seca,Marzo,Papaya,78
2024,Balancán,Seca,Marzo,Sandía,454
2024,Balancán,Seca,Marzo,Sorgo grano,48
2024,Balancán,Seca,Marzo,Tomate rojo (jitomate),13
2024,Balancán,Seca,Abril,Chile verde,90
2024,Balancán,Seca,Abril,Frijol,435
2024,Balancán,Seca,Abril,Maíz grano,9086
2024,Balancán,Seca,Abril,Naranja,10
2024,Balancán,Seca,Abril,Papaya,78
2024,Balancán,Seca,Abril,Sandía,454
2024,Balancán,Seca,Abril,Sorgo grano,48
2024,Balancán,Seca,Abril,Tomate rojo (jitomate),13
2024,Balancán,Seca,Mayo,Chile verde,90
2024,Balancán,Seca,Mayo,Frijol,435
2024,Balancán,Seca,Mayo,Maíz grano,9138
2024,Balancán,Seca,Mayo,Naranja,10
2024,Balancán,Seca,Mayo,Papaya,78
2024,Balancán,Seca,Mayo,Sandía,454
2024,Balancán,Seca,Mayo,Sorgo grano,48
2024,Balancán,Seca,Mayo,Tomate rojo (jitomate),13
2024,Balancán,Temporal,Junio,Chile verde,119
2024,Balancán,Temporal,Junio,Frijol,435
2024,Balancán,Temporal,Junio,Maíz grano,13045
2024,Balancán,Temporal,Junio,Naranja,10
2024,Balancán,Temporal,Junio,Papaya,78
2024,Balancán,Temporal,Junio,Sandía,520
2024,Balancán,Temporal,Junio,Sorgo grano,48
2024,Balancán,Temporal,Junio,Tomate rojo (jitomate),19
2024,Balancán,Temporal,Julio,Chile verde,124.5
2024,Balancán,Temporal,Julio,Frijol,435
2024,Balancán,Temporal,Julio,Maíz grano,18322
2024,Balancán,Temporal,Julio,Naranja,10
2024,Balancán,Temporal,Julio,Papaya,78
2024,Balancán,Temporal,Julio,Sandía,602
2024,Balancán,Temporal,Julio,Sorgo grano,48
2024,Balancán,Temporal,Julio,Tomate rojo (jitomate),21.5
2024,Balancán,Temporal,Agosto,Chile verde,124.5
2024,Balancán,Temporal,Agosto,Frijol,435
2024,Balancán,Temporal,Agosto,Maíz grano,20547
2024,Balancán,Temporal,Agosto,Naranja,10
2024,Balancán,Temporal,Agosto,Papaya,78
2024,Balancán,Temporal,Agosto,Sandía,637
2024,Balancán,Temporal,Agosto,Sorgo grano,48
2024,Balancán,Temporal,Agosto,Tomate rojo (jitomate),22.5
2024,Balancán,Temporal,Septiembre,Chile verde,124.5
2024,Balancán,Temporal,Septiembre,Frijol,435
2024,Balancán,Temporal,Septiembre,Maíz grano,20714
2024,Balancán,Temporal,Septiembre,Naranja,10
2024,Balancán,Temporal,Septiembre,Papaya,78
2024,Balancán,Temporal,Septiembre,Sandía,656
2024,Balancán,Temporal,Septiembre,Sorgo grano,48
2024,Balancán,Temporal,Septiembre,Tomate rojo (jitomate),22.5
2024,Emiliano Zapata,Norte,Enero,Chile verde,34.5
2024,Emiliano Zapata,Norte,Enero,Frijol,101
2024,Emiliano Zapata,Norte,Enero,Limón,12
2024,Emiliano Zapata,Norte,Enero,Maíz grano,943
2024,Emiliano Zapata,Norte,Enero,Naranja,8
2024,Emiliano Zapata,Norte,Enero,Sandía,24
2024,Emiliano Zapata,Norte,Enero,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Norte,Febrero,Chile verde,47.5
2024,Emiliano Zapata,Norte,Febrero,Frijol,139
2024,Emiliano Zapata,Norte,Febrero,Limón,12
2024,Emiliano Zapata,Norte,Febrero,Maíz grano,1502
2024,Emiliano Zapata,Norte,Febrero,Naranja,8
2024,Emiliano Zapata,Norte,Febrero,Sandía,29
2024,Emiliano Zapata,Norte,Febrero,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Seca,Marzo,Chile verde,52.5
2024,Emiliano Zapata,Seca,Marzo,Frijol,153
2024,Emiliano Zapata,Seca,Marzo,Limón,12
2024,Emiliano Zapata,Seca,Marzo,Maíz grano,1557
2024,Emiliano Zapata,Seca,Marzo,Naranja,8
2024,Emiliano Zapata,Seca,Marzo,Sandía,37
2024,Emiliano Zapata,Seca,Marzo,Sorgo grano,0
2024,Emiliano Zapata,Seca,Marzo,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Seca,Abril,Chile verde,52.5
2024,Emiliano Zapata,Seca,Abril,Frijol,153
2024,Emiliano Zapata,Seca,Abril,Limón,12
2024,Emiliano Zapata,Seca,Abril,Maíz grano,1557
2024,Emiliano Zapata,Seca,Abril,Naranja,8
2024,Emiliano Zapata,Seca,Abril,Sandía,37
2024,Emiliano Zapata,Seca,Abril,Sorgo grano,0
2024,Emiliano Zapata,Seca,Abril,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Seca,Mayo,Arroz palay,603
2024,Emiliano Zapata,Seca,Mayo,Chile verde,52.5
2024,Emiliano Zapata,Seca,Mayo,Frijol,153
2024,Emiliano Zapata,Seca,Mayo,Limón,12
2024,Emiliano Zapata,Seca,Mayo,Maíz grano,1596
2024,Emiliano Zapata,Seca,Mayo,Naranja,8
2024,Emiliano Zapata,Seca,Mayo,Sandía,48
2024,Emiliano Zapata,Seca,Mayo,Sorgo grano,0
2024,Emiliano Zapata,Seca,Mayo,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Temporal,Junio,Arroz palay,603
2024,Emiliano Zapata,Temporal,Junio,Chile verde,61.5
2024,Emiliano Zapata,Temporal,Junio,Frijol,153
2024,Emiliano Zapata,Temporal,Junio,Limón,12
2024,Emiliano Zapata,Temporal,Junio,Maíz grano,1928
2024,Emiliano Zapata,Temporal,Junio,Naranja,8
2024,Emiliano Zapata,Temporal,Junio,Sandía,55
2024,Emiliano Zapata,Temporal,Junio,Sorgo grano,0
2024,Emiliano Zapata,Temporal,Junio,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Temporal,Julio,Arroz palay,603
2024,Emiliano Zapata,Temporal,Julio,Chile verde,61.5
2024,Emiliano Zapata,Temporal,Julio,Frijol,153
2024,Emiliano Zapata,Temporal,Julio,Limón,12
2024,Emiliano Zapata,Temporal,Julio,Maíz grano,2621
2024,Emiliano Zapata,Temporal,Julio,Naranja,8
2024,Emiliano Zapata,Temporal,Julio,Sandía,133
2024,Emiliano Zapata,Temporal,Julio,Sorgo grano,0
2024,Emiliano Zapata,Temporal,Julio,Tomate rojo (jitomate),0
2024,Emiliano Zapata,Temporal,Agosto,Arroz palay,603
2024,Emiliano Zapata,Temporal,Agosto,Chile verde,61.5
2024,Emiliano Zapata,Temporal,Agosto,Frijol,153
2024,Emiliano Zapata,Temporal,Agosto,Limón,12
2024,Emiliano Zapata,Temporal,Agosto,Maíz grano,2684
2024,Emiliano Zapata,Temporal,Agosto,Naranja,8
2024,Emiliano Zapata,Temporal,Agosto,Sandía,150
2024,Emiliano Zapata,Temporal,Agosto,Sorgo grano,0
2024,Emiliano Zapata,Temporal,Agosto,Tomate rojo (jitomate),6
2024,Emiliano Zapata,Temporal,Septiembre,Arroz palay,603
2024,Emiliano Zapata,Temporal,Septiembre,Chile verde,62.5
2024,Emiliano Zapata,Temporal,Septiembre,Frijol,153
2024,Emiliano Zapata,Temporal,Septiembre,Limón,12
2024,Emiliano Zapata,Temporal,Septiembre,Maíz grano,2713
2024,Emiliano Zapata,Temporal,Septiembre,Naranja,8
2024,Emiliano Zapata,Temporal,Septiembre,Sandía,150
2024,Emiliano Zapata,Temporal,Septiembre,Sorgo grano,0
2024,Emiliano Zapata,Temporal,Septiembre,Tomate rojo (jitomate),6
2024,Tenosique,Norte,Enero,Cacao,34.9
2024,Tenosique,Norte,Enero,Chile verde,30
2024,Tenosique,Norte,Enero,Frijol,82
2024,Tenosique,Norte,Enero,Maíz grano,1635
2024,Tenosique,Norte,Enero,Mango,60
2024,Tenosique,Norte,Enero,Sandía,19
2024,Tenosique,Norte,Enero,Sorgo grano,0
2024,Tenosique,Norte,Enero,Tomate rojo (jitomate),4
2024,Tenosique,Norte,Febrero,Cacao,34.9
2024,Tenosique,Norte,Febrero,Chile verde,38
2024,Tenosique,Norte,Febrero,Frijol,89
2024,Tenosique,Norte,Febrero,Maíz grano,2449
2024,Tenosique,Norte,Febrero,Mango,60
2024,Tenosique,Norte,Febrero,Sandía,27
2024,Tenosique,Norte,Febrero,Sorgo grano,0
2024,Tenosique,Norte,Febrero,Tomate rojo (jitomate),7.5
2024,Tenosique,Seca,Marzo,Cacao,34.9
2024,Tenosique,Seca,Marzo,Chile verde,47
2024,Tenosique,Seca,Marzo,Frijol,100
2024,Tenosique,Seca,Marzo,Maíz grano,2760
2024,Tenosique,Seca,Marzo,Mango,60
2024,Tenosique,Seca,Marzo,Sandía,38
2024,Tenosique,Seca,Marzo,Sorgo grano,0
2024,Tenosique,Seca,Marzo,Tomate rojo (jitomate),8
2024,Tenosique,Seca,Abril,Cacao,34.9
2024,Tenosique,Seca,Abril,Chile verde,47
2024,Tenosique,Seca,Abril,Frijol,100
2024,Tenosique,Seca,Abril,Maíz grano,2760
2024,Tenosique,Seca,Abril,Mango,60
2024,Tenosique,Seca,Abril,Sandía,38
2024,Tenosique,Seca,Abril,Tomate rojo (jitomate),8
2024,Tenosique,Seca,Mayo,Cacao,34.9
2024,Tenosique,Seca,Mayo,Chile verde,47
2024,Tenosique,Seca,Mayo,Frijol,100
2024,Tenosique,Seca,Mayo,Maíz grano,3023
2024,Tenosique,Seca,Mayo,Mango,60
2024,Tenosique,Seca,Mayo,Sandía,44
2024,Tenosique,Seca,Mayo,Tomate rojo (jitomate),8
2024,Tenosique,Temporal,Junio,Cacao,34.9
2024,Tenosique,Temporal,Junio,Chile verde,47
2024,Tenosique,Temporal,Junio,Frijol,100
2024,Tenosique,Temporal,Junio,Maíz grano,3897
2024,Tenosique,Temporal,Junio,Mango,60
2024,Tenosique,Temporal,Junio,Sandía,47
2024,Tenosique,Temporal,Junio,Tomate rojo (jitomate),8
2024,Tenosique,Temporal,Julio,Cacao,34.9
2024,Tenosique,Temporal,Julio,Chile verde,47
2024,Tenosique,Temporal,Julio,Frijol,100
2024,Tenosique,Temporal,Julio,Maíz grano,5391
2024,Tenosique,Temporal,Julio,Mango,60
2024,Tenosique,Temporal,Julio,Sandía,48.5
2024,Tenosique,Temporal,Julio,Tomate rojo (jitomate),8
2024,Tenosique,Temporal,Agosto,Cacao,34.9
2024,Tenosique,Temporal,Agosto,Chile verde,47
2024,Tenosique,Temporal,Agosto,Frijol,100
2024,Tenosique,Temporal,Agosto,Maíz grano,6954
2024,Tenosique,Temporal,Agosto,Mango,60
2024,Tenosique,Temporal,Agosto,Sandía,48.5
2024,Tenosique,Temporal,Agosto,Tomate rojo (jitomate),8
2024,Tenosique,Temporal,Septiembre,Cacao,34.9
2024,Tenosique,Temporal,Septiembre,Chile verde,47
2024,Tenosique,Temporal,Septiembre,Frijol,100
2024,Tenosique,Temporal,Septiembre,Maíz grano,7057
2024,Tenosique,Temporal,Septiembre,Mango,60
2024,Tenosique,Temporal,Septiembre,Sandía,48.5
2024,Tenosique,Temporal,Septiembre,Tomate rojo (jitomate),8
